Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2010,381,2,752,"H3","0101",5,8,,370890,0
2010,381,1,752,"H3","010110",5,3,,83429,0
2010,381,2,752,"H3","010110",5,6,,331152,0
2010,381,1,757,"H3","010110",5,1,200,6627,0
2010,381,2,757,"H3","010110",5,9,3850,90643,0
2010,381,2,752,"H3","0106",1,,10,45647,0
2010,381,1,757,"H3","0106",1,,623,19098,0
2010,381,2,757,"H3","0106",1,,41451,896247,0
2010,381,2,752,"H3","010619",1,,10,45647,0
2010,381,2,757,"H3","010619",1,,37524,771514,0
2010,381,2,752,"H3","0201",8,5466,5466,87317,0
2010,381,2,757,"H3","0201",8,79306,79306,897631,0
2010,381,2,124,"H3","9703",1,,9236,2197853,0
2010,381,2,752,"H3","020120",8,780,780,10664,0
2010,381,2,757,"H3","020120",8,3090,3090,70794,0
2010,381,2,124,"H3","970110",1,,1036,1103161,0
2010,381,1,124,"H3","970110",1,,298,153472,0
2010,381,2,124,"H3","961800",8,13631,13631,498521,0
2010,381,1,124,"H3","961800",8,12000,12000,71465,0
2010,381,2,124,"H3","9611",8,157,157,14516,0
2010,381,1,124,"H3","9611",8,58,58,2620,0
2010,381,1,124,"H3","960990",8,3600,3600,33108,0
2010,381,1,752,"H3","0203",8,354237,354237,711538,0
2010,381,2,752,"H3","0203",8,632783,632783,2745087,0
2010,381,1,757,"H3","0203",8,23890,23890,184426,0
2010,381,2,757,"H3","0203",8,31140,31140,207296,0
2010,381,1,752,"H3","020312",8,354237,354237,711538,0
2010,381,2,752,"H3","020312",8,4845,4845,47586,0
2010,381,1,757,"H3","020312",8,8029,8029,42979,0
2010,381,2,757,"H3","020312",8,5032,5032,75695,0
2010,381,2,752,"H3","020319",8,52533,52533,439817,0
2010,381,1,757,"H3","020319",8,15861,15861,141447,0
2010,381,2,757,"H3","020319",8,5463,5463,39354,0
2010,381,2,124,"H3","9609",8,108,108,15462,0
2010,381,1,124,"H3","9609",8,3600,3600,33108,0
2010,381,2,752,"H3","020329",8,234389,234389,961430,0
2010,381,2,757,"H3","020329",8,20645,20645,92247,0
2010,381,2,124,"H3","960860",5,42180,453,6239,0
2010,381,2,124,"H3","960720",8,30,30,2906,0
2010,381,2,752,"H3","0205",8,7,7,106,0
2010,381,2,757,"H3","0205",8,4647,4647,50456,0
2010,381,2,124,"H3","960630",8,783,783,12014,0
2010,381,2,124,"H3","960622",8,2711,2711,140777,0
2010,381,1,752,"H3","0206",8,129431,129431,431806,0
2010,381,2,752,"H3","0206",8,8085,8085,35952,0
2010,381,1,757,"H3","0206",8,934407,934407,257168,0
2010,381,2,757,"H3","0206",8,4159,4159,46788,0
2010,381,2,124,"H3","960610",8,4700,4700,78867,0
2010,381,1,124,"H3","9604",1,,6,2692,0
2010,381,1,752,"H3","020621",8,101262,101262,374022,0
2010,381,2,124,"H3","9603",1,,359442,2154928,0
2010,381,1,124,"H3","9603",1,,374,65892,0
2010,381,2,124,"H3","96",1,,,4973586,0
2010,381,1,124,"H3","96",1,,,366319,0
2010,381,2,124,"H3","950669",5,15996,2531,32097,2
2010,381,1,124,"H3","950669",5,31792,3495,40221,2
2010,381,1,752,"H3","020649",8,21660,21660,37179,0
2010,381,2,752,"H3","020649",8,3042,3042,14908,0
2010,381,2,757,"H3","020690",8,1708,1708,21037,0
2010,381,2,124,"H3","950490",1,,4431,92293,0
2010,381,1,124,"H3","950490",1,,5434,92353,0
2010,381,2,124,"H3","950420",8,9950,9950,78508,0
2010,381,2,124,"H3","9405",8,350548,350548,10748476,0
2010,381,1,124,"H3","9405",8,3734,3734,325077,0
2010,381,2,124,"H3","940389",8,152901,152901,1978582,0
2010,381,1,124,"H3","940389",8,180,180,1787,0
2010,381,2,124,"H3","940370",8,111486,111486,531069,0
2010,381,1,124,"H3","940370",8,334,334,13616,0
2010,381,2,124,"H3","940350",5,65150,1670054,4964118,2
2010,381,1,124,"H3","940350",5,27,1950,3845,2
2010,381,2,124,"H3","940290",8,2132,2132,30829,0
2010,381,1,124,"H3","940290",8,1020,1020,51474,0
2010,381,2,752,"H3","0208",8,17566,17566,143638,0
2010,381,2,757,"H3","0208",8,358448,358448,3370881,0
2010,381,2,752,"H3","020810",8,927,927,7260,0
2010,381,2,757,"H3","020810",8,48968,48968,441034,0
2010,381,2,124,"H3","940180",5,325529,730943,10220500,2
2010,381,1,124,"H3","940180",1,,104,6024,0
2010,381,1,752,"H3","0209",8,161174,161174,29046,0
2010,381,2,752,"H3","0209",8,3658,3658,11988,0
2010,381,2,757,"H3","0209",8,399311,399311,569982,0
2010,381,1,752,"H3","020900",8,161174,161174,29046,0
2010,381,2,752,"H3","020900",8,3658,3658,11988,0
2010,381,2,757,"H3","020900",8,399311,399311,569982,0
2010,381,1,752,"H3","0210",8,8648,8648,60612,0
2010,381,2,752,"H3","0210",8,781774,781774,13579656,0
2010,381,2,757,"H3","0210",8,1751463,1751463,35599073,0
2010,381,1,752,"H3","021011",8,8648,8648,60612,0
2010,381,2,752,"H3","021011",8,11924,11924,136179,0
2010,381,2,757,"H3","021011",8,71129,71129,1011911,0
2010,381,2,752,"H3","021012",8,29723,29723,228018,0
2010,381,2,757,"H3","021012",8,11921,11921,127113,0
2010,381,2,752,"H3","021019",8,682214,682214,11670518,0
2010,381,2,757,"H3","021019",8,1184520,1184520,22824404,0
2010,381,2,124,"H3","940161",5,46658,673774,10541346,2
2010,381,1,124,"H3","940161",5,1458,25053,251866,2
2010,381,2,124,"H3","930700",8,4,4,1881,0
2010,381,2,124,"H3","9307",8,4,4,1881,0
2010,381,1,124,"H3","930630",8,595,595,64611,0
2010,381,2,124,"H3","930529",8,20760,20760,741739,0
2010,381,1,124,"H3","930529",8,5,5,10181,0
2010,381,2,124,"H3","930200",5,2813,2769,914303,0
2010,381,1,124,"H3","930200",5,4,6,2916,0
2010,381,1,752,"H3","0301",8,10693,10693,77951,0
2010,381,2,757,"H3","0301",8,6328,6328,62741,0
2010,381,2,757,"H3","030110",8,2220,2220,29658,0
2010,381,2,124,"H3","920992",8,1913,1913,102801,0
2010,381,1,124,"H3","920992",8,3576,3576,234204,0
2010,381,2,124,"H3","920790",5,747,2320,195721,2
2010,381,1,124,"H3","920790",5,560,1949,224149,0
2010,381,2,124,"H3","920120",5,12,4748,614252,0
2010,381,2,124,"H3","920110",5,2,528,13723,0
2010,381,1,124,"H3","920110",5,28,3700,8524,0
2010,381,2,124,"H3","911190",8,14,14,1987,0
2010,381,2,124,"H3","9111",1,,14,1987,0
2010,381,2,124,"H3","910990",5,311,105,4018,0
2010,381,2,124,"H3","9109",5,311,105,4018,0
2010,381,2,124,"H3","910212",5,248,106,19178,0
2010,381,2,124,"H3","910129",5,27,4,14240,0
2010,381,2,124,"H3","910119",5,4497,59,14022,0
2010,381,2,124,"H3","91",1,,,2872381,0
2010,381,2,752,"H3","030261",8,9,9,177,0
2010,381,1,124,"H3","91",1,,,18899,0
2010,381,2,124,"H3","903289",1,,1419,223484,0
2010,381,1,752,"H3","030269",8,874171,874171,6254134,0
2010,381,2,752,"H3","030269",8,1,1,29,0
2010,381,2,757,"H3","030269",8,525607,525607,4903758,0
2010,381,1,124,"H3","903289",1,,3448,1287182,0
2010,381,2,757,"H3","010210",5,38,18589,70278,0
2010,381,1,757,"H3","010210",5,142,74045,295200,0
2010,381,1,757,"H3","020629",8,21187,21187,4013,0
2010,381,2,757,"H3","020629",8,380,380,3663,0
2010,381,2,757,"H3","020110",8,174,174,5789,0
2010,381,2,757,"H3","010611",5,8,28,37486,0
2010,381,2,757,"H3","0105",5,13,13,6790,0
2010,381,1,757,"H3","0105",5,20837,79510,31397,0
2010,381,2,757,"H3","0102",5,69,26976,91232,0
2010,381,1,757,"H3","0102",5,303,149795,571516,0
2010,381,1,757,"H3","030378",8,2070,2070,11001,0
2010,381,2,757,"H3","020422",8,2563,2563,28304,0
2010,381,1,752,"H3","020610",8,5744,5744,20098,0
2010,381,1,757,"H3","020610",8,621142,621142,124613,0
2010,381,2,757,"H3","020711",8,3775,3775,25304,0
2010,381,2,752,"H3","020712",8,1787,1787,4141,0
2010,381,2,757,"H3","020712",8,21988,21988,88970,0
2010,381,2,752,"H3","020714",8,76,76,554,0
2010,381,2,757,"H3","020714",8,21900,21900,97922,0
2010,381,2,757,"H3","020724",8,955,955,4653,0
2010,381,2,757,"H3","020726",8,221066,221066,1316240,0
2010,381,1,752,"H3","030419",8,354493,354493,3110906,0
2010,381,2,752,"H3","030419",8,2,2,46,0
2010,381,2,757,"H3","030419",8,191690,191690,1651342,0
2010,381,1,752,"H3","030429",8,79263,79263,982724,0
2010,381,2,752,"H3","030429",8,10,10,87,0
2010,381,1,757,"H3","030429",8,678,678,5099,0
2010,381,2,757,"H3","030429",8,14131,14131,134950,0
2010,381,1,752,"H3","03",1,,,123449846,0
2010,381,1,752,"H3","0305",8,3773555,3773555,35414516,0
2010,381,2,752,"H3","0305",8,359,359,3436,0
2010,381,2,757,"H3","0305",8,14219,14219,132043,0
2010,381,2,752,"H3","03",1,,,49858,0
2010,381,1,757,"H3","03",1,,,26807,0
2010,381,2,757,"H3","03",1,,,18123089,0
2010,381,1,752,"H3","030211",8,11747,11747,313751,0
2010,381,1,752,"H3","030542",8,18016,18016,47609,0
2010,381,1,752,"H3","030549",8,288424,288424,2978071,0
2010,381,2,752,"H3","030549",8,98,98,1391,0
2010,381,2,757,"H3","030549",8,1038,1038,17857,0
2010,381,1,752,"H3","030551",8,1214523,1214523,12481844,0
2010,381,2,757,"H3","030551",8,4672,4672,39957,0
2010,381,1,752,"H3","030559",8,25425,25425,169691,0
2010,381,2,757,"H3","030559",8,876,876,9505,0
2010,381,1,752,"H3","030562",8,751750,751750,5495631,0
2010,381,2,752,"H3","030563",8,120,120,127,0
2010,381,2,757,"H3","030569",8,69,69,2641,0
2010,381,2,757,"H3","030211",8,3408,3408,18023,0
2010,381,1,752,"H3","030270",8,2273,2273,30025,0
2010,381,1,757,"H3","010310",5,10,1400,16329,0
2010,381,2,752,"H3","020321",8,29,29,152,0
2010,381,2,757,"H3","030612",8,183,183,4606,0
2010,381,1,752,"H3","020622",8,765,765,508,0
2010,381,1,757,"H3","020622",8,292078,292078,128541,0
2010,381,1,752,"H3","030322",8,158124,158124,1240781,0
2010,381,2,757,"H3","02",1,,,42863360,0
2010,381,1,757,"H3","02",1,,,441594,0
2010,381,2,752,"H3","02",1,,,18759544,0
2010,381,1,752,"H3","02",1,,,1333890,0
2010,381,2,757,"H3","010690",1,,3899,87247,0
2010,381,2,757,"H3","030622",8,2515,2515,107877,0
2010,381,1,757,"H3","010690",1,,610,14580,0
2010,381,2,757,"H3","030624",8,115,115,6098,0
2010,381,1,757,"H3","010632",5,8,8,2253,0
2010,381,1,757,"H3","010620",5,19,5,2265,0
2010,381,1,752,"H3","0307",8,33541,33541,214187,0
2010,381,2,752,"H3","0307",8,2817,2817,21478,0
2010,381,2,757,"H3","0307",8,939331,939331,6900786,0
2010,381,2,757,"H3","030710",8,298140,298140,2343267,0
2010,381,2,752,"H3","030343",8,27,27,121,0
2010,381,1,752,"H3","030729",8,225,225,1384,0
2010,381,2,752,"H3","030729",8,744,744,6096,0
2010,381,2,757,"H3","030729",8,57652,57652,290902,0
2010,381,2,757,"H3","010594",5,13,13,6790,0
2010,381,1,757,"H3","010594",5,20837,79510,31397,0
2010,381,2,757,"H3","010420",5,6,240,1590,0
2010,381,2,757,"H3","010410",5,34,2020,10476,0
2010,381,1,757,"H3","010410",5,10,470,3738,0
2010,381,2,752,"H3","030749",8,237,237,1632,0
2010,381,2,757,"H3","030749",8,468593,468593,3447569,0
2010,381,2,757,"H3","0104",5,40,2260,12066,0
2010,381,2,752,"H3","030759",8,90,90,858,0
2010,381,2,757,"H3","030759",8,38640,38640,339331,0
2010,381,1,757,"H3","0104",5,10,470,3738,0
2010,381,2,752,"H3","030611",8,30,30,691,0
2010,381,1,757,"H3","0103",5,10,1400,16329,0
2010,381,2,757,"H3","010290",5,31,8387,20954,0
2010,381,1,757,"H3","010290",5,161,75750,276316,0
2010,381,2,752,"H3","0303",8,3088,3088,19233,0
2010,381,1,757,"H3","0303",8,2286,2286,13575,0
2010,381,2,752,"H3","0401",8,1371,1371,2420,0
2010,381,1,757,"H3","0401",8,1117085,1117085,5974867,0
2010,381,1,752,"H3","030379",8,9249,9249,14634,0
2010,381,2,757,"H3","010190",5,138,59220,722981,0
2010,381,1,757,"H3","010190",5,49,17130,430963,0
2010,381,2,752,"H3","040130",8,578,578,1686,0
2010,381,1,757,"H3","040130",8,1095537,1095537,5968012,0
2010,381,2,752,"H3","010190",5,2,4213,39738,4
2010,381,2,757,"H3","0101",5,147,63070,813624,0
2010,381,1,757,"H3","0101",5,50,17330,437591,0
2010,381,2,757,"H3","01",1,,,1819959,0
2010,381,1,757,"H3","01",1,,,1079669,0
2010,381,2,752,"H3","01",1,,,465820,0
2010,381,1,752,"H3","01",1,,,98589,0
2010,381,2,752,"H3","020130",8,4686,4686,76652,0
2010,381,2,757,"H3","020130",8,76042,76042,821049,0
2010,381,1,752,"H3","0202",8,9753,9753,62052,0
2010,381,2,752,"H3","0202",8,327343,327343,1977039,0
2010,381,1,752,"H3","0403",8,98100,98100,254460,0
2010,381,2,752,"H3","0403",8,19880,19880,94403,0
2010,381,2,757,"H3","0403",8,19089,19089,110970,0
2010,381,2,752,"H3","040310",8,398,398,1599,0
2010,381,2,757,"H3","040310",8,726,726,1817,0
2010,381,1,752,"H3","040390",8,98100,98100,254460,0
2010,381,2,752,"H3","040390",8,19482,19482,92805,0
2010,381,2,757,"H3","040390",8,18363,18363,109153,0
2010,381,2,752,"H3","020220",8,65115,65115,230447,0
2010,381,1,752,"H3","020230",8,9753,9753,62052,0
2010,381,2,752,"H3","020230",8,262228,262228,1746592,0
2010,381,1,752,"H3","030613",8,19262,19262,113887,0
2010,381,2,752,"H3","020322",8,340987,340987,1296101,0
2010,381,2,752,"H3","0405",8,5057,5057,38096,0
2010,381,2,757,"H3","0405",8,74,74,1831,0
2010,381,2,757,"H3","0204",8,2563,2563,28304,0
2010,381,2,752,"H3","030379",8,2940,2940,17714,0
2010,381,2,752,"H3","020500",8,7,7,106,0
2010,381,2,752,"H3","040590",8,520,520,7114,0
2010,381,1,752,"H3","0406",8,256,256,1343,0
2010,381,2,752,"H3","0406",8,3961284,3961284,35445577,0
2010,381,1,757,"H3","0406",8,14207345,14207345,101550312,0
2010,381,2,757,"H3","0406",8,16913115,16913115,131265055,0
2010,381,2,752,"H3","040610",8,1186687,1186687,6873528,0
2010,381,1,757,"H3","040610",8,535045,535045,1967910,0
2010,381,2,757,"H3","040610",8,6850101,6850101,36567781,0
2010,381,2,752,"H3","040620",8,221200,221200,2083949,0
2010,381,1,757,"H3","040620",8,72610,72610,177795,0
2010,381,2,757,"H3","040620",8,611077,611077,5362735,0
2010,381,2,752,"H3","040630",8,183113,183113,680629,0
2010,381,1,757,"H3","040630",8,2186051,2186051,12396402,0
2010,381,2,757,"H3","040630",8,299941,299941,1413363,0
2010,381,2,752,"H3","040640",8,569950,569950,4662038,0
2010,381,2,757,"H3","040640",8,1341588,1341588,10663279,0
2010,381,1,752,"H3","040690",8,256,256,1343,0
2010,381,2,752,"H3","040690",8,1800334,1800334,21145433,0
2010,381,1,757,"H3","040690",8,11413639,11413639,87008205,0
2010,381,2,757,"H3","040690",8,7810408,7810408,77257897,0
2010,381,2,757,"H3","020500",8,4647,4647,50456,0
2010,381,1,757,"H3","030379",8,216,216,2574,0
2010,381,2,757,"H3","030379",8,454491,454491,3503212,0
2010,381,2,752,"H3","030613",8,501,501,3812,0
2010,381,2,757,"H3","030613",8,12798,12798,192513,0
2010,381,2,757,"H3","0303",8,511730,511730,3876352,0
2010,381,2,757,"H3","030321",8,57239,57239,373140,0
2010,381,2,752,"H3","020630",8,5043,5043,21044,0
2010,381,2,757,"H3","020630",8,2071,2071,22088,0
2010,381,2,752,"H3","0207",8,1863,1863,4694,0
2010,381,2,752,"H3","0409",8,108966,108966,490123,0
2010,381,1,757,"H3","0409",8,13407,13407,91829,0
2010,381,2,757,"H3","0409",8,126232,126232,801374,0
2010,381,2,752,"H3","040900",8,108966,108966,490123,0
2010,381,1,757,"H3","040900",8,13407,13407,91829,0
2010,381,2,757,"H3","040900",8,126232,126232,801374,0
2010,381,2,757,"H3","0207",8,415061,415061,2092950,0
2010,381,1,752,"H3","030380",8,15,15,2125,0
2010,381,1,752,"H3","05",1,,,2248717,0
2010,381,2,752,"H3","05",1,,,943574,0
2010,381,1,757,"H3","05",1,,,1358476,0
2010,381,2,757,"H3","05",1,,,7222692,0
2010,381,2,752,"H3","0501",8,2,2,1024,0
2010,381,2,757,"H3","0501",8,3841,3841,709181,0
2010,381,2,752,"H3","050100",8,2,2,1024,0
2010,381,2,757,"H3","050100",8,3841,3841,709181,0
2010,381,1,752,"H3","0304",8,434228,434228,4096916,0
2010,381,2,752,"H3","0304",8,12,12,134,0
2010,381,2,757,"H3","020713",8,41736,41736,233756,0
2010,381,1,757,"H3","0304",8,678,678,5099,0
2010,381,2,757,"H3","020725",8,575,575,3168,0
2010,381,1,752,"H3","0504",8,29194,29194,37727,0
2010,381,1,757,"H3","0504",8,541642,541642,795805,0
2010,381,2,757,"H3","0504",8,227174,227174,3550765,0
2010,381,1,752,"H3","050400",8,29194,29194,37727,0
2010,381,1,757,"H3","050400",8,541642,541642,795805,0
2010,381,2,757,"H3","050400",8,227174,227174,3550765,0
2010,381,2,752,"H3","0505",8,1000,1000,6855,0
2010,381,2,757,"H3","0505",8,1332341,1332341,457743,0
2010,381,2,752,"H3","050510",8,1000,1000,6855,0
2010,381,2,757,"H3","030499",8,823,823,6118,0
2010,381,2,757,"H3","020727",8,102891,102891,316952,0
2010,381,2,757,"H3","020734",8,175,175,5985,0
2010,381,2,752,"H3","0508",8,60,60,224,0
2010,381,2,757,"H3","0508",8,438827,438827,63690,0
2010,381,2,752,"H3","050800",8,60,60,224,0
2010,381,2,757,"H3","050800",8,438827,438827,63690,0
2010,381,2,752,"H3","020890",8,16639,16639,136378,0
2010,381,2,757,"H3","020890",8,309480,309480,2929847,0
2010,381,2,752,"H3","021020",8,57780,57780,1542066,0
2010,381,2,757,"H3","021020",8,477353,477353,11496470,0
2010,381,1,752,"H3","051110",1,,14,182727,4
2010,381,2,752,"H3","051110",1,,148,381348,4
2010,381,1,757,"H3","051110",1,,3,112942,0
2010,381,2,757,"H3","051110",1,,340,560657,0
2010,381,2,757,"H3","021091",8,1352,1352,28479,0
2010,381,2,752,"H3","021099",8,133,133,2876,0
2010,381,1,752,"H3","051199",8,2331503,2331503,1660384,0
2010,381,2,752,"H3","051199",8,193447,193447,456470,0
2010,381,1,757,"H3","051199",8,1250813,1250813,440481,0
2010,381,2,757,"H3","051199",8,2267184,2267184,1751730,0
2010,381,1,752,"H3","06",1,,,66808,0
2010,381,2,752,"H3","06",1,,,2936721,0
2010,381,1,757,"H3","06",1,,,204195,0
2010,381,2,757,"H3","06",1,,,43759606,0
2010,381,2,757,"H3","0601",1,,90678,155072,0
2010,381,2,757,"H3","021099",8,5188,5188,110696,0
2010,381,2,757,"H3","060120",5,27884,89997,96421,2
2010,381,1,752,"H3","030530",8,1202278,1202278,9098449,0
2010,381,2,752,"H3","030530",8,141,141,1918,0
2010,381,2,757,"H3","030530",8,7564,7564,62083,0
2010,381,2,757,"H3","030191",8,4108,4108,33083,0
2010,381,2,752,"H3","060210",1,,6717,48240,0
2010,381,1,757,"H3","060210",1,,160,3124,0
2010,381,2,757,"H3","060210",1,,87382,239709,0
2010,381,1,752,"H3","030199",8,10693,10693,77951,0
2010,381,1,752,"H3","0302",8,11947073,11947073,81454761,0
2010,381,2,752,"H3","0302",8,22,22,342,0
2010,381,1,757,"H3","0302",8,1180,1180,8133,0
2010,381,2,757,"H3","060230",1,,62445,99038,0
2010,381,2,757,"H3","0302",8,529080,529080,4924149,0
2010,381,1,752,"H3","0306",8,33907,33907,447192,0
2010,381,2,752,"H3","0306",8,626,626,5235,0
2010,381,1,752,"H3","030212",8,10981328,10981328,74456186,0
2010,381,1,752,"H3","030219",8,3822,3822,33605,0
2010,381,2,752,"H3","0603",8,42982,42982,666525,6
2010,381,1,757,"H3","0603",8,130,130,4049,0
2010,381,2,757,"H3","0603",8,757667,757667,9167417,6
2010,381,1,757,"H3","030219",8,1180,1180,8133,0
2010,381,1,752,"H3","030229",8,58,58,712,0
2010,381,2,757,"H3","030229",8,65,65,2368,0
2010,381,2,752,"H3","030231",8,12,12,135,0
2010,381,1,752,"H3","030250",8,58612,58612,316342,0
2010,381,1,752,"H3","030263",8,20,20,40,0
2010,381,2,752,"H3","060319",8,38613,38613,626583,6
2010,381,2,757,"H3","060319",8,751233,751233,9086290,0
2010,381,2,752,"H3","060390",8,2010,2010,27961,0
2010,381,1,757,"H3","060390",8,130,130,4049,0
2010,381,2,757,"H3","060390",8,5744,5744,68045,0
2010,381,2,752,"H3","0604",8,160491,160491,1122804,0
2010,381,1,757,"H3","0604",8,230,230,6701,0
2010,381,2,757,"H3","0604",8,734681,734681,6754860,0
2010,381,1,752,"H3","030264",8,15042,15042,49967,0
2010,381,2,757,"H3","0306",8,25436,25436,434607,0
2010,381,2,752,"H3","060491",8,65389,65389,666551,0
2010,381,2,757,"H3","060491",8,644895,644895,5983766,0
2010,381,2,752,"H3","060499",8,95054,95054,454166,0
2010,381,1,757,"H3","060499",8,230,230,6701,0
2010,381,2,757,"H3","060499",8,86960,86960,756969,0
2010,381,1,752,"H3","0303",8,174888,174888,1425074,0
2010,381,1,752,"H3","030614",8,11130,11130,286887,0
2010,381,2,752,"H3","030614",8,57,57,374,0
2010,381,2,757,"H3","030621",8,105,105,8334,0
2010,381,1,752,"H3","030721",8,29601,29601,206859,0
2010,381,2,752,"H3","030349",8,14,14,348,0
2010,381,1,752,"H3","030352",8,7500,7500,167535,0
2010,381,2,757,"H3","030751",8,340,340,2960,0
2010,381,1,752,"H3","04",1,,,1310168,0
2010,381,2,752,"H3","04",1,,,37585963,0
2010,381,2,752,"H3","0702",8,245904,245904,686533,0
2010,381,2,757,"H3","0702",8,4828525,4828525,13511143,0
2010,381,2,752,"H3","070200",8,245904,245904,686533,0
2010,381,2,757,"H3","070200",8,4828525,4828525,13511143,0
2010,381,1,757,"H3","04",1,,,107617008,0
2010,381,2,757,"H3","04",1,,,140473085,0
2010,381,2,752,"H3","030361",8,107,107,1050,0
2010,381,1,752,"H3","070310",8,78630,78630,33730,0
2010,381,2,752,"H3","070310",8,560971,560971,851799,0
2010,381,2,757,"H3","070310",8,647119,647119,1310123,0
2010,381,1,752,"H3","0402",8,385200,385200,1029080,0
2010,381,2,752,"H3","0402",8,1110501,1110501,1130867,0
2010,381,1,752,"H3","070390",8,4364,4364,4693,0
2010,381,2,752,"H3","070390",8,22394,22394,32834,0
2010,381,2,757,"H3","070390",8,51990,51990,194985,0
2010,381,2,757,"H3","0402",8,2566,2566,14719,0
2010,381,1,752,"H3","040210",8,285900,285900,802294,0
2010,381,2,752,"H3","040210",8,1070747,1070747,1094653,0
2010,381,2,757,"H3","040210",8,1506,1506,9280,0
2010,381,1,752,"H3","040700",8,9020,9020,25285,6
2010,381,2,757,"H3","040700",8,3751775,3751775,6478189,0
2010,381,2,752,"H3","040819",8,5108,5108,11834,0
2010,381,2,757,"H3","040819",8,3888,3888,15379,0
2010,381,1,757,"H3","051191",8,27905,27905,9248,0
2010,381,2,757,"H3","051191",8,54692,54692,28703,0
2010,381,1,752,"H3","0703",8,82994,82994,38423,0
2010,381,2,752,"H3","0703",8,601284,601284,982610,0
2010,381,2,757,"H3","0703",8,1036353,1036353,3486648,0
2010,381,1,752,"H3","030541",8,273139,273139,5143223,0
2010,381,1,757,"H3","07",1,,,263620,0
2010,381,2,757,"H3","07",1,,,88099841,0
2010,381,2,752,"H3","030619",8,18,18,168,0
2010,381,2,757,"H3","030619",8,8444,8444,98024,0
2010,381,2,752,"H3","0701",8,908656,908656,433383,0
2010,381,2,752,"H3","030629",8,20,20,189,0
2010,381,2,757,"H3","030629",8,1276,1276,17155,0
2010,381,1,757,"H3","0701",8,22520,22520,11078,0
2010,381,2,757,"H3","0701",8,1094169,1094169,928119,0
2010,381,2,752,"H3","070320",8,17919,17919,97977,0
2010,381,2,757,"H3","070320",8,337244,337244,1981540,0
2010,381,1,752,"H3","070410",8,7765,7765,9246,0
2010,381,1,752,"H3","070529",8,117816,117816,84871,0
2010,381,2,752,"H3","070529",8,912570,912570,1613614,0
2010,381,2,757,"H3","070529",8,4743759,4743759,7320681,0
2010,381,1,752,"H3","0706",8,52398,52398,21633,0
2010,381,2,752,"H3","0706",8,2839233,2839233,1571851,0
2010,381,2,757,"H3","0706",8,2445944,2445944,2254880,0
2010,381,2,752,"H3","040291",8,39720,39720,35778,0
2010,381,2,752,"H3","0404",8,11397,11397,8405,0
2010,381,2,757,"H3","0404",8,10300,10300,12990,0
2010,381,1,752,"H3","070690",8,1465,1465,1058,0
2010,381,2,752,"H3","070690",8,129435,129435,190721,0
2010,381,2,757,"H3","070690",8,256080,256080,459101,0
2010,381,2,757,"H3","040410",8,10000,10000,11657,0
2010,381,2,752,"H3","040490",8,11397,11397,8405,0
2010,381,2,757,"H3","040490",8,300,300,1334,0
2010,381,2,752,"H3","040510",8,575,575,5800,0
2010,381,2,752,"H3","0708",8,7944,7944,18819,0
2010,381,2,757,"H3","0708",8,649384,649384,957959,0
2010,381,2,757,"H3","040510",8,74,74,1831,0
2010,381,1,752,"H3","0407",8,9020,9020,25285,6
2010,381,2,752,"H3","070820",8,2776,2776,6247,0
2010,381,2,757,"H3","070820",8,596803,596803,818049,0
2010,381,2,752,"H3","070890",8,2937,2937,6614,0
2010,381,2,757,"H3","070890",8,30501,30501,78678,0
2010,381,1,752,"H3","0709",8,339359,339359,326745,0
2010,381,2,752,"H3","0709",8,3493782,3493782,8696877,0
2010,381,2,757,"H3","0709",8,13259568,13259568,31715808,0
2010,381,2,752,"H3","070920",8,212645,212645,880155,0
2010,381,2,757,"H3","070920",8,219451,219451,1150050,0
2010,381,2,757,"H3","0407",8,3751775,3751775,6478189,0
2010,381,2,752,"H3","070410",8,1727916,1727916,2830330,0
2010,381,2,752,"H3","070940",8,65872,65872,83463,0
2010,381,2,757,"H3","070940",8,127410,127410,127681,0
2010,381,2,757,"H3","070951",8,100026,100026,822395,0
2010,381,1,752,"H3","070959",8,3363,3363,37066,0
2010,381,2,752,"H3","070959",8,588,588,126476,0
2010,381,2,757,"H3","070959",8,175478,175478,3052713,0
2010,381,2,752,"H3","070960",8,12480,12480,35437,0
2010,381,2,757,"H3","070960",8,351403,351403,1183013,0
2010,381,1,757,"H3","070410",8,5092,5092,10217,0
2010,381,2,757,"H3","070410",8,6201220,6201220,11433364,0
2010,381,2,752,"H3","070420",8,9879,9879,41899,0
2010,381,2,757,"H3","040891",8,141760,141760,1145281,0
2010,381,2,757,"H3","040899",8,240755,240755,627297,0
2010,381,1,752,"H3","0710",8,18731506,18731506,25002218,0
2010,381,2,752,"H3","0710",8,467095,467095,1541724,0
2010,381,1,757,"H3","0710",8,30757,30757,53861,0
2010,381,2,757,"H3","0710",8,502408,502408,1381160,0
2010,381,2,757,"H3","071010",8,72065,72065,44581,0
2010,381,1,752,"H3","071021",8,18731351,18731351,25001323,0
2010,381,2,752,"H3","071021",8,43764,43764,50524,0
2010,381,2,752,"H3","071029",8,83,83,437,0
2010,381,2,757,"H3","071029",8,6261,6261,9197,0
2010,381,2,752,"H3","071030",8,19137,19137,8748,0
2010,381,2,752,"H3","0410",8,596,596,4060,0
