Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2003,381,1,124,"H2","854620",8,1900,1900,734,0
2003,381,2,124,"H2","870324",5,38,56970,9236010,0
2003,381,2,124,"H2","870332",5,1,1000,25237,0
2003,381,2,124,"H2","853931",5,2147,346,13344,0
2003,381,1,124,"H2","853932",5,290,78,19981,0
2003,381,2,124,"H2","853932",5,10,45,1220,0
2003,381,1,124,"H2","853941",5,1318,1472,57280,0
2003,381,2,124,"H2","853941",5,24,324,51900,0
2003,381,1,124,"H2","853949",5,2066,1702,110209,0
2003,381,2,124,"H2","853949",5,2886,8121,231681,0
2003,381,1,124,"H2","86",1,,,253103,0
2003,381,2,124,"H2","870110",5,3,1100,9085,0
2003,381,2,124,"H2","86",1,,,174531,0
2003,381,1,124,"H2","870390",5,2,3400,46407,0
2003,381,1,124,"H2","8704",5,7,6184,53362,0
2003,381,1,124,"H2","870190",5,2,1200,9052,0
2003,381,2,124,"H2","8704",5,13,5520,51813,0
2003,381,2,124,"H2","870190",5,736,2289911,14587496,0
2003,381,1,124,"H2","870421",5,1,2000,7596,0
2003,381,1,124,"H2","870332",5,4,6494,70336,0
2003,381,2,124,"H2","860729",8,8625,8625,27498,0
2003,381,1,124,"H2","8609",5,50,5079,241370,0
2003,381,2,124,"H2","8609",5,35,81550,90647,0
2003,381,1,124,"H2","860900",5,50,5079,241370,0
2003,381,2,124,"H2","860900",5,35,81550,90647,0
2003,381,1,124,"H2","870590",5,5,72431,1754672,0
2003,381,2,124,"H2","870590",5,4,19430,144644,0
2003,381,2,124,"H2","8706",5,22,3458,118247,0
2003,381,1,124,"H2","870880",8,1393,1393,8050,0
2003,381,2,124,"H2","870880",8,65285,65285,488128,0
2003,381,1,124,"H2","8548",8,2,2,1174,0
2003,381,2,124,"H2","8548",8,42,42,6132,0
2003,381,1,124,"H2","870333",5,8,21722,271169,0
2003,381,2,124,"H2","870333",5,1,1600,22634,0
2003,381,1,124,"H2","8701",5,2,1200,9052,0
2003,381,1,124,"H2","871120",5,5,606,11748,0
2003,381,2,124,"H2","871120",5,181,22619,394346,0
2003,381,1,124,"H2","853939",5,4,4,1131,0
2003,381,1,124,"H2","871130",5,7,1736,19246,0
2003,381,2,124,"H2","871130",5,7,4585,23322,0
2003,381,1,124,"H2","871150",5,3,1000,1696,0
2003,381,2,124,"H2","8701",5,740,2291191,14598856,0
2003,381,2,124,"H2","871150",5,3,606,17529,0
2003,381,1,124,"H2","871190",5,1,300,3823,0
2003,381,2,124,"H2","870600",5,22,3458,118247,0
2003,381,1,124,"H2","870710",5,1,610,7739,0
2003,381,1,124,"H2","8607",8,233,233,11733,0
2003,381,2,124,"H2","870710",5,1,610,6953,0
2003,381,2,124,"H2","8607",8,11735,11735,83885,0
2003,381,2,124,"H2","860719",8,2846,2846,49200,0
2003,381,2,124,"H2","860721",8,6,6,2223,0
2003,381,1,124,"H2","870431",5,6,4184,45766,0
2003,381,1,124,"H2","8705",5,6,78431,1783097,0
2003,381,2,124,"H2","8705",5,4,19430,144644,0
2003,381,1,124,"H2","8714",1,,4569,290692,0
2003,381,2,124,"H2","871493",8,573,573,7137,0
2003,381,2,124,"H2","8714",1,,443854,11063133,0
2003,381,2,124,"H2","8711",5,566,82167,1604693,0
2003,381,1,124,"H2","871492",8,127,127,9330,0
2003,381,1,124,"H2","854890",8,2,2,1174,0
2003,381,2,124,"H2","871110",5,194,11917,180552,0
2003,381,1,124,"H2","871140",5,5,1396,32344,0
2003,381,2,124,"H2","871140",5,181,42440,988944,0
2003,381,2,124,"H2","854890",8,42,42,6132,0
2003,381,2,124,"H2","870130",5,1,180,2275,0
2003,381,1,124,"H2","870790",5,70,645,14453,0
2003,381,2,124,"H2","870790",5,1,100,6656,0
2003,381,2,124,"H2","870810",8,22722,22722,346769,0
2003,381,2,124,"H2","870821",8,21,21,5406,0
2003,381,1,124,"H2","870829",8,24276,24276,451100,0
2003,381,2,124,"H2","870829",8,14735,14735,199492,0
2003,381,1,124,"H2","870840",8,1591,1591,14372,0
2003,381,2,124,"H2","870840",8,38189,38189,653333,0
2003,381,1,124,"H2","860799",8,233,233,11733,0
2003,381,1,124,"H2","870870",8,9020,9020,126416,0
2003,381,2,124,"H2","870870",8,149221,149221,928387,0
2003,381,2,124,"H2","871492",8,44276,44276,163221,0
2003,381,1,124,"H2","870891",8,5,5,1843,0
2003,381,2,124,"H2","870891",8,239,239,9199,0
2003,381,2,124,"H2","860799",8,258,258,4964,0
2003,381,1,124,"H2","870510",5,1,6000,28426,0
2003,381,1,124,"H2","871419",8,2843,2843,142896,0
2003,381,2,124,"H2","871419",8,199392,199392,4661239,0
2003,381,1,124,"H2","8709",1,,5740,45197,0
2003,381,2,124,"H2","8709",1,,7203,181338,0
2003,381,1,124,"H2","870911",5,3,90,2198,0
2003,381,1,124,"H2","871491",8,885,885,75478,0
2003,381,1,124,"H2","870919",5,5,2100,24680,0
2003,381,2,124,"H2","870919",5,1,15,1105,0
2003,381,1,124,"H2","870990",8,3550,3550,18318,0
2003,381,2,124,"H2","870990",8,7188,7188,180233,0
2003,381,2,124,"H2","871491",8,40182,40182,1694526,0
2003,381,1,124,"H2","8711",5,21,5038,68857,0
2003,381,2,124,"H2","871411",8,2217,2217,86205,0
2003,381,2,124,"H2","880320",8,8,8,988,0
2003,381,2,124,"H2","870860",8,43254,43254,109919,0
2003,381,1,124,"H2","880320",8,1876,1876,693908,0
2003,381,2,124,"H2","87",1,,,96498404,0
2003,381,1,124,"H2","880330",8,28537,28537,21213567,0
2003,381,2,124,"H2","880330",8,22654,22654,18046805,0
2003,381,1,124,"H2","880390",8,1871,1871,268831,6
2003,381,1,124,"H2","8716",1,,17532,153450,0
2003,381,2,124,"H2","8716",1,,132293,520999,0
2003,381,2,124,"H2","880390",8,1209,1209,311953,0
2003,381,2,124,"H2","8804",8,248,248,25242,0
2003,381,2,124,"H2","880400",8,248,248,25242,0
2003,381,1,124,"H2","871680",5,142,312,12018,2
2003,381,2,124,"H2","871680",1,,1193,6476,0
2003,381,1,124,"H2","871690",8,17220,17220,141432,0
2003,381,2,124,"H2","871690",8,131100,131100,514524,0
2003,381,1,124,"H2","88",1,,,28143759,0
2003,381,1,124,"H2","8707",5,71,1255,22193,0
2003,381,2,124,"H2","8707",5,2,710,13609,0
2003,381,1,124,"H2","8712",5,60,475,72513,0
2003,381,2,124,"H2","88",1,,,91067400,0
2003,381,2,124,"H2","8801",1,,3,1505,0
2003,381,1,124,"H2","8805",8,164,164,311048,0
2003,381,2,124,"H2","8805",8,23,23,88184,0
2003,381,2,124,"H2","8712",5,1096,10777,675702,0
2003,381,1,124,"H2","871200",5,60,475,72513,0
2003,381,1,124,"H2","880529",8,164,164,311048,0
2003,381,1,124,"H2","8708",8,420811,420811,3610496,0
2003,381,2,124,"H2","8708",8,10155017,10155017,54379677,0
2003,381,2,124,"H2","880529",8,23,23,88184,0
2003,381,2,124,"H2","871200",5,1096,10777,675702,0
2003,381,2,124,"H2","8713",5,73,900,23812,0
2003,381,2,124,"H2","870410",5,13,5520,51813,0
2003,381,2,124,"H2","871310",5,66,772,20565,0
2003,381,2,124,"H2","871390",5,7,128,3247,0
2003,381,1,124,"H2","870850",8,32092,32092,177868,0
2003,381,2,124,"H2","870850",8,167814,167814,3367481,0
2003,381,1,124,"H2","87",1,,,10516827,0
2003,381,1,124,"H2","870892",8,10,10,1098,0
2003,381,2,124,"H2","870892",8,110299,110299,536695,0
2003,381,1,124,"H2","870893",8,14455,14455,336606,0
2003,381,2,124,"H2","870893",8,2425,2425,48667,0
2003,381,1,124,"H2","870894",8,27354,27354,189081,0
2003,381,2,124,"H2","870894",8,9076,9076,214881,0
2003,381,1,124,"H2","870899",8,245768,245768,2159075,0
2003,381,2,124,"H2","870899",8,8516731,8516731,44370474,0
2003,381,1,124,"H2","900150",5,312,290,3852,0
2003,381,2,124,"H2","900150",5,96502,1438,132871,0
2003,381,1,124,"H2","854290",8,1,1,6190,0
2003,381,2,124,"H2","854290",8,540,540,19515,0
2003,381,2,124,"H2","900140",5,1773,177,8914,0
2003,381,2,124,"H2","880310",8,204,204,28169,0
2003,381,1,124,"H2","8907",1,,11186,62724,0
2003,381,1,124,"H2","900140",5,13700,368,11194,0
2003,381,2,124,"H2","8907",1,,2016,104284,0
2003,381,1,124,"H2","90",1,,,34965104,0
2003,381,2,124,"H2","90",1,,,59533027,0
2003,381,1,124,"H2","9001",1,,773,120601,0
2003,381,2,124,"H2","9001",1,,3802,446345,0
2003,381,1,124,"H2","900120",8,1,1,1483,0
2003,381,2,124,"H2","900120",8,30,30,22692,0
2003,381,2,124,"H2","900130",5,15804,1014,176427,0
2003,381,1,124,"H2","890690",5,7,46,3552,0
2003,381,2,124,"H2","871494",8,407,407,61476,0
2003,381,1,124,"H2","871499",8,606,606,49003,0
2003,381,2,124,"H2","871499",8,72633,72633,3344849,0
2003,381,2,124,"H2","8715",8,306485,306485,3155060,0
2003,381,2,124,"H2","871500",8,306485,306485,3155060,0
2003,381,1,124,"H2","900211",8,28,28,14261,0
2003,381,1,124,"H2","900220",8,6,6,10590,0
2003,381,2,124,"H2","900220",8,80,80,6022,0
2003,381,1,124,"H2","89",1,,,3773878,0
2003,381,2,124,"H2","89",1,,,135748,0
2003,381,1,124,"H2","870831",8,8628,8628,33961,0
2003,381,2,124,"H2","870831",8,498416,498416,1588439,0
2003,381,2,124,"H2","890310",5,5,684,12057,0
2003,381,2,124,"H2","880212",5,5,33645,72403655,0
2003,381,1,124,"H2","8803",8,32284,32284,22176306,6
2003,381,2,124,"H2","8803",8,24075,24075,18387915,0
2003,381,1,124,"H2","890392",5,477,225246,3154683,0
2003,381,2,124,"H2","890392",5,3,7,1186,0
2003,381,1,124,"H2","890399",5,162,39342,491050,0
2003,381,2,124,"H2","890399",5,16,2200,18221,0
2003,381,1,124,"H2","890790",1,,11186,62724,0
2003,381,2,124,"H2","890790",1,,2016,104284,0
2003,381,1,124,"H2","854229",5,51890,1941,197410,6
2003,381,2,124,"H2","854229",5,64467,81,1220462,2
2003,381,2,124,"H2","854270",1,,55,8104,0
2003,381,2,124,"H2","880190",5,0,3,1505,2
2003,381,2,124,"H2","880220",5,7,2510,160899,0
2003,381,2,124,"H2","900810",5,2,30,31680,0
2003,381,1,124,"H2","900830",5,1,67,3136,0
2003,381,1,124,"H2","900792",8,280,280,11936,0
2003,381,1,124,"H2","900190",8,45,45,31105,0
2003,381,2,124,"H2","900190",8,745,745,50861,0
2003,381,2,124,"H2","900991",1,,150,31388,0
2003,381,1,124,"H2","871496",8,108,108,13984,0
2003,381,2,124,"H2","871496",8,784,784,81549,0
2003,381,1,124,"H2","9002",8,66,66,28881,6
2003,381,2,124,"H2","9002",8,370,370,30763,0
2003,381,1,124,"H2","9010",1,,714,26814,0
2003,381,2,124,"H2","9010",1,,7846,290723,4
2003,381,1,124,"H2","901010",5,2,86,18918,2
2003,381,2,124,"H2","900219",8,193,193,18193,0
2003,381,2,124,"H2","901010",5,7,5063,82802,2
2003,381,2,124,"H2","900390",8,2935,2935,300920,0
2003,381,1,124,"H2","900410",5,11603,615,29786,0
2003,381,2,124,"H2","900410",5,298365,30024,7100609,0
2003,381,1,124,"H2","900490",5,141688,21020,494726,2
2003,381,2,124,"H2","900490",5,335555,6795,604406,2
2003,381,1,124,"H2","900510",5,48,147,15125,0
2003,381,1,124,"H2","900580",5,7,11,1304,2
2003,381,2,124,"H2","900580",1,,100,19314,0
2003,381,1,124,"H2","8802",5,2,23608,5656405,0
2003,381,2,124,"H2","900590",8,100,100,25761,0
2003,381,1,124,"H2","9006",1,,55,23511,4
2003,381,2,124,"H2","9006",1,,81529,1783800,0
2003,381,1,124,"H2","900630",5,1,7,2400,0
2003,381,2,124,"H2","8802",5,12,36155,72564554,0
2003,381,1,124,"H2","880230",5,2,23608,5656405,0
2003,381,2,124,"H2","900792",8,510,510,181985,0
2003,381,1,124,"H2","9008",1,,73,3908,0
2003,381,2,124,"H2","9008",1,,109,62074,0
2003,381,1,124,"H2","900791",8,66,66,13289,0
2003,381,2,124,"H2","900791",8,799,799,180149,0
2003,381,1,124,"H2","9003",1,,361,149613,0
2003,381,2,124,"H2","9003",1,,21834,6443721,0
2003,381,2,124,"H2","901410",1,,114,2981,0
2003,381,2,124,"H2","901050",5,3,670,81817,2
2003,381,2,124,"H2","901480",5,17,42,15162,2
2003,381,1,124,"H2","9015",1,,12203,3761877,0
2003,381,2,124,"H2","871495",5,1007276,83390,962930,2
2003,381,2,124,"H2","9015",1,,764,613099,0
2003,381,1,124,"H2","900999",8,33,33,30418,0
2003,381,2,124,"H2","900999",8,8578,8578,348331,0
2003,381,1,124,"H2","900311",5,1352,74,18953,0
2003,381,2,124,"H2","900311",5,8933,614,200419,0
2003,381,1,124,"H2","9004",5,153291,21635,524512,2
2003,381,2,124,"H2","9004",5,633920,36819,7705015,2
2003,381,1,124,"H2","9005",1,,158,16429,0
2003,381,2,124,"H2","9005",1,,200,45075,0
2003,381,1,124,"H2","901060",5,31,600,6693,2
2003,381,1,124,"H2","8903",5,739,268625,3707603,0
2003,381,1,124,"H2","901090",8,28,28,1203,0
2003,381,2,124,"H2","901090",8,2004,2004,122902,0
2003,381,2,124,"H2","8903",5,24,2891,31464,0
2003,381,1,124,"H2","900651",5,1,1,729,0
2003,381,1,124,"H2","900653",5,2,2,2184,0
2003,381,1,124,"H2","900720",5,8,208,10334,0
2003,381,1,124,"H2","890391",5,100,4037,61870,0
2003,381,1,124,"H2","900659",5,10,23,12691,0
2003,381,1,124,"H2","901310",1,,102,6198,0
2003,381,1,124,"H2","901320",1,,100,49597,0
2003,381,2,124,"H2","901320",1,,80,28408,0
2003,381,1,124,"H2","901380",1,,868,1118342,0
2003,381,1,124,"H2","8906",5,7,46,3552,0
2003,381,2,124,"H2","900659",5,16,190,36956,0
2003,381,1,124,"H2","900691",8,10,10,4602,0
2003,381,1,124,"H2","900930",5,378,80,61516,0
2003,381,2,124,"H2","900720",5,5,252,19312,0
2003,381,2,124,"H2","900691",8,70821,70821,1568891,0
2003,381,1,124,"H2","900699",8,12,12,905,6
2003,381,2,124,"H2","900699",8,10518,10518,177954,0
2003,381,1,124,"H2","900719",5,2,690,1514,0
2003,381,2,124,"H2","901380",1,,3993,196364,0
2003,381,1,124,"H2","901390",8,341,341,169821,0
2003,381,1,124,"H2","901480",5,144,1104,119957,2
2003,381,2,124,"H2","900840",5,303,9,14115,0
2003,381,2,124,"H2","901390",8,253,253,78148,0
2003,381,1,124,"H2","9014",1,,1479,2553445,0
2003,381,1,124,"H2","854260",5,117859,266,269457,2
2003,381,2,124,"H2","854260",5,80905,247,137721,2
2003,381,2,124,"H2","9014",1,,257,313740,0
2003,381,1,124,"H2","900890",8,6,6,772,0
2003,381,2,124,"H2","900890",8,70,70,16280,0
2003,381,1,124,"H2","9009",1,,113,91934,0
2003,381,2,124,"H2","9009",1,,8878,422113,0
2003,381,2,124,"H2","900911",5,200,150,42394,0
2003,381,1,124,"H2","901490",8,161,161,153189,0
2003,381,2,124,"H2","901490",8,70,70,239717,0
2003,381,2,124,"H2","901049",1,,109,3203,4
2003,381,1,124,"H2","901420",5,386,214,2280299,2
2003,381,2,124,"H2","901420",5,13,31,55881,2
2003,381,1,124,"H2","901580",1,,11752,3528207,0
2003,381,2,124,"H2","901580",1,,756,611601,0
2003,381,1,124,"H2","901590",8,236,236,27002,0
2003,381,1,124,"H2","9016",8,8,8,6606,0
2003,381,2,124,"H2","9016",8,419,419,3583,0
2003,381,1,124,"H2","900290",8,32,32,4030,6
2003,381,2,124,"H2","900290",8,97,97,6548,0
2003,381,1,124,"H2","900319",5,10731,287,130660,0
2003,381,2,124,"H2","900319",5,327744,18285,5942382,0
2003,381,2,124,"H2","901710",5,1,35,1584,0
2003,381,2,124,"H2","901720",5,84205,5687,161439,2
2003,381,1,124,"H2","901730",5,681,757,141639,0
2003,381,2,124,"H2","901730",5,49,42,21233,0
2003,381,2,124,"H2","9011",1,,291,24728,0
2003,381,1,124,"H2","9007",1,,1244,37073,0
2003,381,2,124,"H2","9007",1,,1561,381446,0
2003,381,1,124,"H2","900110",8,69,69,72968,0
2003,381,2,124,"H2","900110",8,398,398,54579,0
2003,381,1,124,"H2","901841",8,1,1,1160,0
2003,381,2,124,"H2","901841",8,92,92,9638,0
2003,381,1,124,"H2","901849",1,,598,274173,0
2003,381,2,124,"H2","901849",5,815615,69915,2387081,2
2003,381,1,124,"H2","901510",5,453,215,206668,2
2003,381,1,124,"H2","901850",8,1264,1264,267587,0
2003,381,2,124,"H2","901510",1,,8,1498,0
2003,381,2,124,"H2","901850",8,4125,4125,236652,0
2003,381,1,124,"H2","901600",8,8,8,6606,0
2003,381,2,124,"H2","901600",8,419,419,3583,0
2003,381,1,124,"H2","9017",1,,784,156446,0
2003,381,1,124,"H2","901839",1,,6058,546025,0
2003,381,2,124,"H2","9017",1,,10536,239669,0
2003,381,2,124,"H2","901839",5,362579,1421,61677,2
2003,381,2,124,"H2","901780",5,97552,2961,34636,2
2003,381,1,124,"H2","901790",8,27,27,14807,0
2003,381,2,124,"H2","901790",8,1811,1811,20777,0
2003,381,1,124,"H2","870839",8,56219,56219,111025,0
2003,381,2,124,"H2","870839",8,516590,516590,1512408,0
2003,381,1,124,"H2","9018",1,,35532,3122286,4
2003,381,2,124,"H2","9018",1,,629266,23525826,0
2003,381,1,124,"H2","901811",5,3,6,2209,2
2003,381,2,124,"H2","901180",5,4,291,24728,0
2003,381,1,124,"H2","9021",1,,3000,2112278,0
2003,381,1,124,"H2","9013",1,,1411,1343958,0
2003,381,2,124,"H2","9013",1,,4326,302921,0
2003,381,2,124,"H2","9021",1,,11677,838327,4
2003,381,1,124,"H2","902110",8,2108,2108,111296,0
2003,381,2,124,"H2","902110",8,9481,9481,554035,0
2003,381,1,124,"H2","902121",8,6,6,2513,0
2003,381,2,124,"H2","902121",8,892,892,175473,0
2003,381,2,124,"H2","902131",8,999,999,20066,0
2003,381,1,124,"H2","902212",5,1,130,13414,0
2003,381,1,124,"H2","902213",5,1,2,4010,0
2003,381,2,124,"H2","902213",5,1,180,9405,0
2003,381,1,124,"H2","902214",5,163,11651,1336323,0
2003,381,2,124,"H2","902214",5,18,5180,213933,0
2003,381,1,124,"H2","902219",5,30,2013,260596,0
2003,381,2,124,"H2","902219",5,9,14,11275,0
2003,381,1,124,"H2","902221",5,123,16215,1583697,0
2003,381,2,124,"H2","902221",5,29,577,33198,0
2003,381,2,124,"H2","902230",5,2,14,14770,2
2003,381,1,124,"H2","902290",8,3867,3867,451504,0
2003,381,2,124,"H2","902290",8,2679,2679,429430,0
2003,381,1,124,"H2","9023",8,1430,1430,120450,0
2003,381,2,124,"H2","9023",8,1672,1672,15503,0
2003,381,1,124,"H2","902480",5,24,85,90074,2
2003,381,2,124,"H2","902480",1,,3781,62512,0
2003,381,1,124,"H2","902300",8,1430,1430,120450,0
2003,381,2,124,"H2","902300",8,1672,1672,15503,0
2003,381,1,124,"H2","902610",5,330,813,209195,0
2003,381,2,124,"H2","902610",5,4312,2574,265795,0
2003,381,1,124,"H2","902410",5,2,93,9855,2
2003,381,2,124,"H2","902410",5,1,208,6247,2
2003,381,1,124,"H2","902490",8,378,378,51317,0
2003,381,2,124,"H2","902490",8,571,571,116146,0
2003,381,1,124,"H2","901890",1,,19713,1510346,4
2003,381,2,124,"H2","901890",5,13889214,530059,19993403,2
2003,381,1,124,"H2","9025",1,,247,135195,0
2003,381,2,124,"H2","9025",1,,1441,115048,0
2003,381,1,124,"H2","9019",8,52432,52432,904016,0
2003,381,2,124,"H2","9019",8,49989,49989,1088065,0
2003,381,1,124,"H2","902511",5,24,4,6842,0
2003,381,2,124,"H2","902511",5,6968,639,26190,0
2003,381,1,124,"H2","901910",8,42463,42463,411550,0
2003,381,2,124,"H2","901910",8,25576,25576,487143,0
2003,381,1,124,"H2","901920",8,9969,9969,492466,0
2003,381,2,124,"H2","901920",8,24413,24413,600922,0
2003,381,1,124,"H2","9020",8,582,582,33342,0
2003,381,2,124,"H2","9020",8,190,190,19850,0
2003,381,1,124,"H2","902000",8,582,582,33342,0
2003,381,2,124,"H2","902000",8,190,190,19850,0
2003,381,1,124,"H2","901812",5,17,220,180812,2
2003,381,2,124,"H2","901812",5,33,651,257695,2
2003,381,1,124,"H2","902129",8,400,400,70822,0
2003,381,1,124,"H2","901819",5,430,7563,290488,2
2003,381,2,124,"H2","902129",8,163,163,6323,0
2003,381,1,124,"H2","902139",8,321,321,187039,0
2003,381,2,124,"H2","902139",8,119,119,4179,0
2003,381,1,124,"H2","902140",5,260,27,63632,0
2003,381,2,124,"H2","902140",5,2400,1,9100,0
2003,381,2,124,"H2","901819",1,,5969,261271,0
2003,381,1,124,"H2","902190",8,138,138,1676977,0
2003,381,2,124,"H2","901820",8,6860,6860,97867,0
2003,381,2,124,"H2","902190",8,22,22,69150,6
2003,381,1,124,"H2","9022",1,,33879,3651127,0
2003,381,2,124,"H2","9022",1,,11720,873808,0
2003,381,1,124,"H2","902229",5,1,1,1583,0
2003,381,2,124,"H2","902229",5,13,3076,161797,0
2003,381,1,124,"H2","901831",1,,74,47614,0
2003,381,2,124,"H2","901831",5,4901614,7714,175800,2
2003,381,1,124,"H2","903083",5,24,154,146402,2
2003,381,1,124,"H2","903039",1,,584,552806,0
2003,381,2,124,"H2","903039",1,,1569,706916,0
2003,381,2,124,"H2","903083",5,0,3,1991,2
2003,381,1,124,"H2","902620",5,5124,2488,334942,0
2003,381,2,124,"H2","902620",5,135125,46918,1596145,2
2003,381,1,124,"H2","902690",8,717,717,103984,0
2003,381,2,124,"H2","9024",1,,4560,184906,0
2003,381,2,124,"H2","902690",8,16712,16712,1268266,0
2003,381,1,124,"H2","903040",5,54,210,242577,2
2003,381,2,124,"H2","903040",5,17,226,58537,2
2003,381,1,124,"H2","9027",1,,13575,4395093,0
2003,381,1,124,"H2","903082",5,0,54,1001,2
2003,381,1,124,"H2","901832",8,35,35,1873,0
2003,381,2,124,"H2","901832",8,2460,2460,44741,0
2003,381,2,124,"H2","9027",1,,6428,1179830,0
2003,381,1,124,"H2","902710",5,239,1656,888844,0
2003,381,2,124,"H2","902710",5,55,120,84490,0
2003,381,1,124,"H2","902720",5,3,21,15602,2
2003,381,1,124,"H2","902519",5,4959,92,89205,0
2003,381,2,124,"H2","902519",5,7054,658,62722,0
2003,381,2,124,"H2","902720",5,13,139,44230,2
2003,381,1,124,"H2","902730",5,48,1074,390744,2
2003,381,2,124,"H2","902730",5,4,219,25207,2
2003,381,1,124,"H2","902580",1,,151,39148,0
2003,381,2,124,"H2","903082",5,5,1450,142962,2
2003,381,1,124,"H2","902810",5,2,85,5687,0
2003,381,1,124,"H2","9029",1,,184,41129,0
2003,381,2,124,"H2","9029",1,,39,7423,0
2003,381,2,124,"H2","902580",1,,136,22991,0
2003,381,1,124,"H2","9024",1,,556,151246,0
2003,381,1,124,"H2","902920",5,119,128,9183,2
2003,381,2,124,"H2","902920",1,,11,1149,0
2003,381,1,124,"H2","902990",8,16,16,4533,0
2003,381,1,124,"H2","9030",1,,2628,1370252,0
2003,381,2,124,"H2","9030",1,,13372,1238555,0
2003,381,1,124,"H2","9026",1,,4928,916991,0
2003,381,2,124,"H2","9026",1,,67546,3271161,0
2003,381,1,124,"H2","9028",1,,193,20154,0
2003,381,2,124,"H2","9028",1,,408,15291,0
2003,381,2,124,"H2","910119",5,82,17,32473,0
2003,381,1,124,"H2","910211",5,150,14,750,0
2003,381,1,124,"H2","902680",1,,910,268869,0
2003,381,2,124,"H2","902680",1,,1342,140956,0
2003,381,2,124,"H2","910211",5,1078,329,86870,0
2003,381,1,124,"H2","903110",1,,24,2996,0
2003,381,2,124,"H2","903110",1,,49270,690656,0
2003,381,1,124,"H2","903120",1,,12880,1717155,0
2003,381,2,124,"H2","903120",5,3,583,36374,2
2003,381,1,124,"H2","903180",1,,11930,4836206,0
2003,381,1,124,"H2","902750",5,592,7945,1618313,2
2003,381,2,124,"H2","903180",5,15935,32008,3686329,2
2003,381,2,124,"H2","902750",5,55,281,66607,2
2003,381,1,124,"H2","902780",5,974,1820,811984,2
2003,381,2,124,"H2","902780",5,910,4689,803184,2
2003,381,1,124,"H2","902790",8,1059,1059,669607,0
2003,381,2,124,"H2","902790",8,980,980,156113,0
2003,381,1,124,"H2","9032",1,,18961,951040,0
2003,381,2,124,"H2","9032",1,,28241,1135013,4
2003,381,1,124,"H2","902820",5,3,3,1658,0
2003,381,2,124,"H2","902820",5,1,400,13071,0
2003,381,1,124,"H2","902890",8,105,105,12809,0
2003,381,2,124,"H2","902890",8,8,8,2219,0
2003,381,1,124,"H2","902910",1,,40,27412,0
2003,381,2,124,"H2","902590",8,8,8,3145,0
2003,381,2,124,"H2","902910",5,2771,28,6274,2
2003,381,1,124,"H2","903010",5,66,751,145395,2
2003,381,2,124,"H2","903010",5,11,248,35148,2
2003,381,1,124,"H2","903020",5,14,354,26657,2
2003,381,2,124,"H2","903020",1,,15,1996,0
2003,381,2,124,"H2","910111",5,2684,290,721082,0
2003,381,1,124,"H2","910119",5,1,37,1156,4
2003,381,1,124,"H2","903031",5,281,32,32352,2
2003,381,2,124,"H2","903031",1,,65,13676,0
2003,381,2,124,"H2","910121",5,12,1,115944,0
2003,381,2,124,"H2","910199",5,292,119,476311,0
2003,381,1,124,"H2","9102",5,416,42,29839,0
2003,381,2,124,"H2","9102",5,4064,1390,372750,0
2003,381,1,124,"H2","903089",5,13,102,25122,2
2003,381,2,124,"H2","903089",1,,1017,105019,0
2003,381,2,124,"H2","910221",5,436,238,85035,0
2003,381,2,124,"H2","910229",5,590,169,38612,0
2003,381,1,124,"H2","910299",5,4,2,2031,0
2003,381,2,124,"H2","910299",5,1484,570,130817,0
2003,381,1,124,"H2","903090",8,387,387,197940,0
2003,381,2,124,"H2","903090",8,8779,8779,172311,0
2003,381,1,124,"H2","903141",5,18,1130,481673,2
2003,381,2,124,"H2","903141",5,1,49,18195,2
2003,381,1,124,"H2","903149",1,,844,330338,0
2003,381,2,124,"H2","903149",5,33,166,63651,2
2003,381,1,124,"H2","903190",8,11227,11227,805285,0
2003,381,2,124,"H2","903190",8,32660,32660,1783622,0
2003,381,1,124,"H2","903210",5,10557,5219,121661,0
2003,381,2,124,"H2","910700",5,2264,220,12457,0
2003,381,2,124,"H2","903210",5,59416,6659,387162,0
2003,381,2,124,"H2","910812",5,800,43,9506,0
2003,381,2,124,"H2","9109",5,1560,18,2209,0
2003,381,1,124,"H2","903220",5,600,122,4492,0
2003,381,2,124,"H2","903220",5,6906,1020,119606,0
2003,381,2,124,"H2","903281",1,,178,16790,0
2003,381,1,124,"H2","903289",5,6210,5933,641838,2
2003,381,2,124,"H2","903289",1,,18034,296443,4
2003,381,1,124,"H2","903290",8,7687,7687,183049,0
2003,381,2,124,"H2","903290",8,2350,2350,315012,0
2003,381,1,124,"H2","9033",8,53,53,21244,0
2003,381,2,124,"H2","9033",8,8119,8119,636780,0
2003,381,1,124,"H2","903300",8,53,53,21244,0
2003,381,2,124,"H2","903300",8,8119,8119,636780,0
2003,381,1,124,"H2","91",1,,,35774,0
2003,381,2,124,"H2","910990",5,1560,18,2209,0
2003,381,2,124,"H2","9110",1,,206,3317,0
2003,381,2,124,"H2","91",1,,,2026732,0
2003,381,2,124,"H2","911011",5,401,206,3317,0
2003,381,2,124,"H2","911310",8,4,4,22378,6
2003,381,1,124,"H2","9101",5,1,37,1156,4
2003,381,2,124,"H2","9101",5,3070,427,1345811,0
2003,381,2,124,"H2","911320",8,107,107,69678,0
2003,381,2,124,"H2","911390",8,603,603,54237,0
